timestamp,time_seq,voltage,current
2025-07-18T17:57:04.441317,675,222.1,2.1
2025-07-18T17:57:04.441342,676,222.1,2.1
2025-07-18T17:57:04.441366,677,222.1,2.1
2025-07-18T17:57:04.441390,678,222.1,2.1
2025-07-18T17:57:04.441414,679,222.1,2.1
2025-07-18T17:57:04.441438,680,222.1,2.1
2025-07-18T17:57:04.441461,681,222.1,2.1
2025-07-18T17:57:04.441485,682,222.1,2.1
2025-07-18T17:57:04.441508,683,222.1,2.1
2025-07-18T17:57:04.441532,684,222.1,2.1
2025-07-18T17:57:04.441555,685,222.1,2.1
2025-07-18T17:57:04.516199,672,222.1,2.1
2025-07-18T17:57:04.516310,673,222.1,2.1
2025-07-18T17:57:04.516347,674,222.1,2.1
2025-07-18T17:57:04.516375,675,222.1,2.1
2025-07-18T17:57:04.516400,676,222.1,2.1
2025-07-18T17:57:04.516424,677,222.1,2.1
2025-07-18T17:57:04.516448,678,222.1,2.1
2025-07-18T17:57:04.516471,679,222.1,2.1
2025-07-18T17:57:04.516495,680,222.1,2.1
2025-07-18T17:57:04.516518,681,222.1,2.1
2025-07-18T17:57:04.516541,682,222.1,2.1
2025-07-18T17:57:04.516565,683,222.1,2.1
2025-07-18T17:57:04.516599,684,222.1,2.1
2025-07-18T17:57:04.516622,685,222.1,2.1
2025-07-18T17:57:04.516646,686,222.1,2.1
2025-07-18T17:57:06.126604,687,222.1,2.1
2025-07-18T17:57:06.126727,688,222.1,2.1
2025-07-18T17:57:06.126765,689,222.1,2.1
2025-07-18T17:57:06.126793,690,222.1,2.1
2025-07-18T17:57:06.126828,691,222.1,2.1
2025-07-18T17:57:06.126866,692,222.1,2.1
2025-07-18T17:57:06.126902,693,222.1,2.1
2025-07-18T17:57:06.126938,694,222.1,2.1
2025-07-18T17:57:06.126978,695,222.1,2.1
2025-07-18T17:57:06.127013,696,222.1,2.1
2025-07-18T17:57:06.127048,697,222.1,2.1
2025-07-18T17:57:06.127083,698,222.1,2.1
2025-07-18T17:57:06.127121,699,222.1,2.1
